       0       0.00000000000           0.00000000000    
       1       2.11805547922           2.11805547922    
       2       3.56068987842           3.56068987842    
       3       4.61581404194           4.61581404194    
       4       5.40129336784           5.40129336784    
       5       5.98105958202           5.98105958202    
       6       6.39668898470           6.39668898470    
       7       6.67589512312           6.67589512312    
       8       6.83939909349           6.83939909349    
       9       6.90343405015           6.90343405015    
      10       6.88014049460           6.88014049460    
      11       6.77925251033           6.77925251033    
      12       6.60941779911           6.60941779911    
      13       6.37768457176           6.37768457176    
      14       6.09016421912           6.09016421912    
      15       5.75186713161           5.75186713161    
      16       5.36729646724           5.36729646724    
      17       4.94032886539           4.94032886539    
      18       4.47435289183           4.47435289183    
      19       3.97277117538           3.97277117538    
      20       3.43856530329           3.43856530329    
      21       2.87436475763           2.87436475763    
      22       2.28183584134           2.28183584134    
      23       1.66315478760           1.66315478760    
      24       1.02067949517           1.02067949517    
      25      0.356444187304          0.356444187304    
      26     -0.328023067738         -0.328023067738    
      27      -1.03107972866          -1.03107972866    
      28      -1.75136966537          -1.75136966537    
      29      -2.48780163706          -2.48780163706    
      30      -3.23889182846          -3.23889182846    
      31      -4.00365261914          -4.00365261914    
      32      -4.78047205285          -4.78047205285    
      33      -5.56786898341          -5.56786898341    
      34      -6.36542594341          -6.36542594341    
      35      -7.17248488706          -7.17248488706    
      36      -7.98748522631          -7.98748522631    
      37      -8.80969666918          -8.80969666918    
      38      -9.63812208259          -9.63812208259    
      39      -10.4718151727          -10.4718151727    
      40      -11.3099460335          -11.3099460335    
      41      -12.1519647669          -12.1519647669    
      42      -12.9964939035          -12.9964939035    
      43      -13.8427335752          -13.8427335752    
      44      -14.6899120778          -14.6899120778    
      45      -15.5372918801          -15.5372918801    
      46      -16.3842733082          -16.3842733082    
      47      -17.2296420546          -17.2296420546    
      48      -18.0727875695          -18.0727875695    
      49      -18.9122594529          -18.9122594529    
      50      -19.7477387479          -19.7477387479    
      51      -20.5787979559          -20.5787979559    
      52      -21.4046269243          -21.4046269243    
      53      -22.2242331911          -22.2242331911    
      54      -23.0372756979          -23.0372756979    
      55      -23.8429348412          -23.8429348412    
      56      -24.6413025645          -24.6413025645    
      57      -25.4315179172          -25.4315179172    
      58      -26.2124480018          -26.2124480018    
      59      -26.9845420575          -26.9845420575    
      60      -27.7473653871          -27.7473653871    
      61      -28.5012390372          -28.5012390372    
      62      -29.2460308106          -29.2460308106    
      63      -29.9822746114          -29.9822746114    
      64      -30.7092841424          -30.7092841424    
      65      -31.4281803953          -31.4281803953    
      66      -32.1384573847          -32.1384573847    
      67      -32.8402343706          -32.8402343706    
      68      -33.5336889767          -33.5336889767    
      69      -34.2198129652          -34.2198129652    
      70      -34.8983171484          -34.8983171484    
      71      -35.5695868402          -35.5695868402    
      72      -36.2338079911          -36.2338079911    
      73      -36.8901633675          -36.8901633675    
      74      -37.5409937278          -37.5409937278    
      75      -38.1856526847          -38.1856526847    
      76      -38.8245682697          -38.8245682697    
      77      -39.4581057993          -39.4581057993    
      78      -40.0861521311          -40.0861521311    
      79      -40.7098137833          -40.7098137833    
      80      -41.3282808215          -41.3282808215    
      81      -41.9415554364          -41.9415554364    
      82      -42.5502281431          -42.5502281431    
      83      -43.1539198323          -43.1539198323    
      84      -43.7534072976          -43.7534072976    
      85      -44.3485788330          -44.3485788330    
      86      -44.9401104656          -44.9401104656    
      87      -45.5270094492          -45.5270094492    
      88      -46.1105965058          -46.1105965058    
      89      -46.6906686797          -46.6906686797    
      90      -47.2671048693          -47.2671048693    
      91      -47.8388413019          -47.8388413019    
      92      -48.4075694401          -48.4075694401    
      93      -48.9727956168          -48.9727956168    
      94      -49.5347929967          -49.5347929967    
