       1       0       1       0.00000000000           0.00000000000    
       2       1       1       2.11863356232           2.11863356232    
       3       2       1       3.56165785413           3.56165785413    
       4       3       1       4.61659808233           4.61659808233    
       5       4       1       5.40153064076           5.40153064076    
       6       5       1       5.98157771854           5.98157771854    
       7       6       1       6.39718668446           6.39718668446    
       8       7       1       6.67642952348           6.67642952348    
       9       8       1       6.83995585205           6.83995585205    
      10       9       1       6.90379227986           6.90379227986    
      11      10       1       6.87992162157           6.87992162157    
      12      11       1       6.77926135402           6.77926135402    
      13      12       1       6.60944581226           6.60944581226    
      14      13       1       6.37782285485           6.37782285485    
      15      14       1       6.09052813167           6.09052813167    
      16      15       1       5.75218947523           5.75218947523    
      17      16       1       5.36738534498           5.36738534498    
      18      17       1       4.94064112143           4.94064112143    
      19      18       1       4.47479489512           4.47479489512    
      20      19       1       3.97325844799           3.97325844799    
      21      20       1       3.43931485317           3.43931485317    
      22      21       1       2.87456714692           2.87456714692    
      23      22       1       2.28183904318           2.28183904318    
      24      23       1       1.66297263517           1.66297263517    
      25      24       1       1.02065791106           1.02065791106    
      26      25       1      0.356457098682          0.356457098682    
      27      26       1     -0.327870046534         -0.327870046534    
      28      27       1      -1.03140684205          -1.03140684205    
      29      28       1      -1.75187429359          -1.75187429359    
      30      29       1      -2.48812121425          -2.48812121425    
      31      30       1      -3.23913399487          -3.23913399487    
      32      31       1      -4.00350636014          -4.00350636014    
      33      32       1      -4.78002984596          -4.78002984596    
      34      33       1      -5.56763462805          -5.56763462805    
      35      34       1      -6.36541821680          -6.36541821680    
      36      35       1      -7.17223120171          -7.17223120171    
      37      36       1      -7.98756587663          -7.98756587663    
      38      37       1      -8.80969030156          -8.80969030156    
      39      38       1      -9.63787232284          -9.63787232284    
      40      39       1      -10.4710580906          -10.4710580906    
      41      40       1      -11.3086659444          -11.3086659444    
      42      41       1      -12.1498253395          -12.1498253395    
      43      42       1      -12.9937523155          -12.9937523155    
      44      43       1      -13.8396564828          -13.8396564828    
      45      44       1      -14.6864717820          -14.6864717820    
      46      45       1      -15.5333282451          -15.5333282451    
      47      46       1      -16.3796399224          -16.3796399224    
      48      47       1      -17.2246535947          -17.2246535947    
      49      48       1      -18.0671880453          -18.0671880453    
      50      49       1      -18.9061992542          -18.9061992542    
      51      50       1      -19.7418095616          -19.7418095616    
      52      51       1      -20.5727618359          -20.5727618359    
      53      52       1      -21.3979027889          -21.3979027889    
      54      53       1      -22.2174200322          -22.2174200322    
      55      54       1      -23.0301738327          -23.0301738327    
      56      55       1      -23.8359283924          -23.8359283924    
      57      56       1      -24.6336816695          -24.6336816695    
      58      57       1      -25.4237601014          -25.4237601014    
      59      58       1      -26.2050548858          -26.2050548858    
      60      59       1      -26.9773631774          -26.9773631774    
      61      60       1      -27.7412296463          -27.7412296463    
      62      61       1      -28.4960373508          -28.4960373508    
      63      62       1      -29.2421086063          -29.2421086063    
      64      63       1      -29.9786904173          -29.9786904173    
      65      64       1      -30.7067307976          -30.7067307976    
      66      65       1      -31.4261057013          -31.4261057013    
      67      66       1      -32.1371133312          -32.1371133312    
      68      67       1      -32.8400780297          -32.8400780297    
      69      68       1      -33.5347286454          -33.5347286454    
      70      69       1      -34.2222299627          -34.2222299627    
      71      70       1      -34.9012426335          -34.9012426335    
      72      71       1      -35.5741834789          -35.5741834789    
      73      72       1      -36.2393041420          -36.2393041420    
      74      73       1      -36.8966063954          -36.8966063954    
      75      74       1      -37.5481714502          -37.5481714502    
      76      75       1      -38.1934856123          -38.1934856123    
      77      76       1      -38.8330939625          -38.8330939625    
      78      77       1      -39.4672425495          -39.4672425495    
      79      78       1      -40.0956952915          -40.0956952915    
      80      79       1      -40.7199747352          -40.7199747352    
      81      80       1      -41.3380048401          -41.3380048401    
      82      81       1      -41.9518544220          -41.9518544220    
      83      82       1      -42.5602986675          -42.5602986675    
      84      83       1      -43.1644883105          -43.1644883105    
      85      84       1      -43.7650437633          -43.7650437633    
      86      85       1      -44.3600374643          -44.3600374643    
      87      86       1      -44.9511206651          -44.9511206651    
      88      87       1      -45.5389611251          -45.5389611251    
      89      88       1      -46.1227429160          -46.1227429160    
      90      89       1      -46.7023218946          -46.7023218946    
      91      90       1      -47.2783482845          -47.2783482845    
      92      91       1      -47.8509294982          -47.8509294982    
      93      92       1      -48.4194693372          -48.4194693372    
      94      93       1      -48.9846737202          -48.9846737202    
      95      94       1      -49.5468380868          -49.5468380868    
      96      95       1      -50.1053150720          -50.1053150720    
      97      96       1      -50.6609563818          -50.6609563818    
      98      97       1      -51.2125599327          -51.2125599327    
      99      98       1      -51.7616964090          -51.7616964090    
     100      99       1      -52.3081296779          -52.3081296779    
     101     100       1      -52.8506783942          -52.8506783942    
     102     101       1      -53.3901946529          -53.3901946529    
     103     102       1      -53.9267162345          -53.9267162345    
     104     103       1      -54.4600949810          -54.4600949810    
     105     104       1      -54.9906690460          -54.9906690460    
     106     105       1      -55.5177925607          -55.5177925607    
     107     106       1      -56.0424738741          -56.0424738741    
