       1       0       1       0.00000000000           0.00000000000    
       2       1       1       2.11856066716           2.11856066716    
       3       2       1       3.56155412015           3.56155412015    
       4       3       1       4.61649270135           4.61649270135    
       5       4       1       5.40159728849           5.40159728849    
       6       5       1       5.98189321140           5.98189321140    
       7       6       1       6.39740075322           6.39740075322    
       8       7       1       6.67697162070           6.67697162070    
       9       8       1       6.84068956237           6.84068956237    
      10       9       1       6.90473164281           6.90473164281    
      11      10       1       6.88114765507           6.88114765507    
      12      11       1       6.78057944163           6.78057944163    
      13      12       1       6.61093918246           6.61093918246    
      14      13       1       6.37922775528           6.37922775528    
      15      14       1       6.09170608896           6.09170608896    
      16      15       1       5.75348070319           5.75348070319    
      17      16       1       5.36914487314           5.36914487314    
      18      17       1       4.94236676211           4.94236676211    
      19      18       1       4.47666812840           4.47666812840    
      20      19       1       3.97542970413           3.97542970413    
      21      20       1       3.44141965048           3.44141965048    
      22      21       1       2.87712581318           2.87712581318    
      23      22       1       2.28469595155           2.28469595155    
      24      23       1       1.66689101745           1.66689101745    
      25      24       1       1.02490239591           1.02490239591    
      26      25       1      0.360869545811          0.360869545811    
      27      26       1     -0.323578143203         -0.323578143203    
      28      27       1      -1.02694970808          -1.02694970808    
      29      28       1      -1.74768536013          -1.74768536013    
      30      29       1      -2.48405002351          -2.48405002351    
      31      30       1      -3.23533285024          -3.23533285024    
      32      31       1      -4.00023947824          -4.00023947824    
      33      32       1      -4.77717610185          -4.77717610185    
      34      33       1      -5.56519083922          -5.56519083922    
      35      34       1      -6.36346965001          -6.36346965001    
      36      35       1      -7.17038143214          -7.17038143214    
      37      36       1      -7.98544985265          -7.98544985265    
      38      37       1      -8.80799687423          -8.80799687423    
      39      38       1      -9.63692213019          -9.63692213019    
      40      39       1      -10.4711210277          -10.4711210277    
      41      40       1      -11.3096154042          -11.3096154042    
      42      41       1      -12.1513360588          -12.1513360588    
      43      42       1      -12.9957155238          -12.9957155238    
      44      43       1      -13.8422223365          -13.8422223365    
      45      44       1      -14.6894227885          -14.6894227885    
      46      45       1      -15.5368633862          -15.5368633862    
      47      46       1      -16.3836402503          -16.3836402503    
      48      47       1      -17.2288416265          -17.2288416265    
      49      48       1      -18.0716150419          -18.0716150419    
      50      49       1      -18.9115975689          -18.9115975689    
      51      50       1      -19.7477520374          -19.7477520374    
      52      51       1      -20.5791137065          -20.5791137065    
      53      52       1      -21.4050275837          -21.4050275837    
      54      53       1      -22.2247356850          -22.2247356850    
      55      54       1      -23.0378507340          -23.0378507340    
      56      55       1      -23.8432647025          -23.8432647025    
      57      56       1      -24.6408991546          -24.6408991546    
      58      57       1      -25.4304567116          -25.4304567116    
      59      58       1      -26.2114723317          -26.2114723317    
      60      59       1      -26.9831959624          -26.9831959624    
      61      60       1      -27.7465330830          -27.7465330830    
      62      61       1      -28.5005360605          -28.5005360605    
      63      62       1      -29.2453312045          -29.2453312045    
      64      63       1      -29.9812994889          -29.9812994889    
      65      64       1      -30.7078733254          -30.7078733254    
      66      65       1      -31.4255677513          -31.4255677513    
      67      66       1      -32.1347415055          -32.1347415055    
      68      67       1      -32.8348668571          -32.8348668571    
      69      68       1      -33.5279652560          -33.5279652560    
      70      69       1      -34.2128710284          -34.2128710284    
      71      70       1      -34.8908443215          -34.8908443215    
      72      71       1      -35.5614617215          -35.5614617215    
      73      72       1      -36.2251818504          -36.2251818504    
      74      73       1      -36.8830822143          -36.8830822143    
      75      74       1      -37.5346710003          -37.5346710003    
      76      75       1      -38.1797019310          -38.1797019310    
      77      76       1      -38.8186586552          -38.8186586552    
      78      77       1      -39.4524023209          -39.4524023209    
      79      78       1      -40.0805177978          -40.0805177978    
      80      79       1      -40.7038498028          -40.7038498028    
      81      80       1      -41.3215913186          -41.3215913186    
      82      81       1      -41.9342041395          -41.9342041395    
