       0       0.00000000000           0.00000000000    
       1       2.11856066716           2.11856066716    
       2       3.56155412015           3.56155412015    
       3       4.61649270135           4.61649270135    
       4       5.40159728849           5.40159728849    
       5       5.98189321140           5.98189321140    
       6       6.39740075322           6.39740075322    
       7       6.67697162070           6.67697162070    
       8       6.84068956237           6.84068956237    
       9       6.90473164281           6.90473164281    
      10       6.88114765507           6.88114765507    
      11       6.78057944163           6.78057944163    
      12       6.61093918246           6.61093918246    
      13       6.37922775528           6.37922775528    
      14       6.09170608896           6.09170608896    
      15       5.75348070319           5.75348070319    
      16       5.36914487314           5.36914487314    
      17       4.94236676211           4.94236676211    
      18       4.47666812840           4.47666812840    
      19       3.97542970413           3.97542970413    
      20       3.44141965048           3.44141965048    
      21       2.87712581318           2.87712581318    
      22       2.28469595155           2.28469595155    
      23       1.66689101745           1.66689101745    
      24       1.02490239591           1.02490239591    
      25      0.360869545811          0.360869545811    
      26     -0.323578143203         -0.323578143203    
      27      -1.02694970808          -1.02694970808    
      28      -1.74768536013          -1.74768536013    
      29      -2.48405002351          -2.48405002351    
      30      -3.23533285024          -3.23533285024    
      31      -4.00023947824          -4.00023947824    
      32      -4.77717610185          -4.77717610185    
      33      -5.56519083922          -5.56519083922    
      34      -6.36346965001          -6.36346965001    
      35      -7.17038143214          -7.17038143214    
      36      -7.98544985265          -7.98544985265    
      37      -8.80799687423          -8.80799687423    
      38      -9.63692213019          -9.63692213019    
      39      -10.4711210277          -10.4711210277    
      40      -11.3096154042          -11.3096154042    
      41      -12.1513360588          -12.1513360588    
      42      -12.9957155238          -12.9957155238    
      43      -13.8422223365          -13.8422223365    
      44      -14.6894227885          -14.6894227885    
      45      -15.5368633862          -15.5368633862    
      46      -16.3836402503          -16.3836402503    
      47      -17.2288416265          -17.2288416265    
      48      -18.0716150419          -18.0716150419    
      49      -18.9115975689          -18.9115975689    
      50      -19.7477520374          -19.7477520374    
      51      -20.5791137065          -20.5791137065    
      52      -21.4050275837          -21.4050275837    
      53      -22.2247356850          -22.2247356850    
      54      -23.0378507340          -23.0378507340    
      55      -23.8432647025          -23.8432647025    
      56      -24.6408991546          -24.6408991546    
      57      -25.4304567116          -25.4304567116    
      58      -26.2114723317          -26.2114723317    
      59      -26.9831959624          -26.9831959624    
      60      -27.7465330830          -27.7465330830    
      61      -28.5005360605          -28.5005360605    
      62      -29.2453312045          -29.2453312045    
      63      -29.9812994889          -29.9812994889    
      64      -30.7078733254          -30.7078733254    
      65      -31.4255677513          -31.4255677513    
      66      -32.1347415055          -32.1347415055    
      67      -32.8348668571          -32.8348668571    
      68      -33.5279652560          -33.5279652560    
      69      -34.2128710284          -34.2128710284    
      70      -34.8908443215          -34.8908443215    
      71      -35.5614617215          -35.5614617215    
      72      -36.2251818504          -36.2251818504    
      73      -36.8830822143          -36.8830822143    
      74      -37.5346710003          -37.5346710003    
      75      -38.1797019310          -38.1797019310    
