          27           1          24          72
          27   1000.0000000000006     
           0   924558551          -1           1
  0.14115574    
  0.10182377      0.50000000E-01
   10.000000       25.000000    
   10.000000    

       1       1       1    1.183430890570050        6.457923113611622        1.106016617073543    
       1       1       2    1.017376913416565        6.773951289203930       0.6878779413489562    
       2       1       1   0.9216333689531166        5.235497274237761       0.5963904193353021    
       2       1       2   0.7926177143552361        4.999960086168839       0.1162322750323796    
       3       1       1    1.172274141406317        4.442939440556739        9.602788042387465    
       3       1       2    1.650083911092824        4.220375522685947        9.446420495602540    
       4       1       1   0.6978158367480257        1.510146043870678        4.137430762087609    
       4       1       2   0.2272106106042679        1.406769093202720        3.871674125491590    
       5       1       1    1.536498625417811       0.7166033641971167        4.592695011135764    
       5       1       2    1.093007871065677       0.4996946997336309        4.835695514803748    
       6       1       1   0.3836855457184278        7.580481424740373       0.8696127137400029    
       6       1       2   0.4244641297810449        7.521733621454318       0.3244765051422665    
       7       1       1    9.841505981296317        5.286717582201123       0.1870680395051761    
       7       1       2    9.380395608589945        5.532740325052047       0.1680693174666935E-01
       8       1       1    5.306805771686858        5.762134724226817       0.3920206047425522    
       8       1       2    5.812202567129531        5.969072374365306       0.4543880541363803    
       9       1       1   0.3512912940608255        4.137159675221689       0.4210141454272188    
       9       1       2   0.5341675624175104        4.244390204887929       0.9284577806589525    
      10       1       1    3.386603524446345        3.364174726627275        3.617855544909073    
      10       1       2    3.594831385846161        3.795843643469891        3.347242565178076    
      11       1       1    6.956160124897707        4.505442863287829        1.285074528088687    
      11       1       2    6.470148367876557        4.253886495080826        1.227765389745882    
      12       1       1    4.849220550179033        1.103690710964229        6.717120246841417    
      12       1       2    5.018797564192922        1.570560761292562        6.953350701485018    
      13       1       1    1.574991242380883        8.411877403095561        7.180036548526457    
      13       1       2    1.628340141268782        8.727210762750722        6.732982214123480    
      14       1       1    2.281723837132969        5.813161924671639        9.340330338836903    
      14       1       2    2.263656555145271        5.684724217705337        9.875072987628538    
      15       1       1    3.353475947876351        1.084890711481322        4.469693031542159    
      15       1       2    3.599335471616697       0.7956119985643361        4.868189206767680    
      16       1       1   0.4046777192800369        9.227662695093288        7.567179010378555    
      16       1       2   0.2662145730094192        8.822778020513143        7.912193746364460    
      17       1       1    6.618768595472226       0.3873145297844018        9.323158321657536    
      17       1       2    6.619710131428031        9.880105667236879        9.535952447096314    
      18       1       1    6.121433551885867        1.164080870297333        2.275880284618530    
      18       1       2    6.119610599690392        1.135709378968267        1.726669128247119    
      19       1       1    1.681687656298026        4.965072792037950        8.527443993293105    
      19       1       2    1.362542908710091        4.586332818649721        8.767508450210459    
      20       1       1    3.053670391837762        9.847364996584323        4.927794766407700    
      20       1       2    2.783133895105425        9.557032290494686        5.308494510572001    
      21       1       1    1.952308717151519        4.830178431956604        5.587054896482130    
      21       1       2    2.183774079026796        4.525617554641141        5.981965191985031    
      22       1       1    2.268777954273444        4.009145117920730        3.834111265714138    
      22       1       2    2.467219934246839        3.909789160786027        3.330591815182048    
      23       1       1    7.923654497670722        7.924257870768990        9.291019883252025    
      23       1       2    8.326143191700485        7.989472426779296        9.660523030140718    
      24       1       1    8.704654509639784        9.794745838458566        4.299473699225183    
      24       1       2    8.359883050222344       0.1595749574301201        4.523462907344794    
      25       1       1   0.6400375719330165       0.2586648542143075        7.728532827828213    
      25       1       2   0.1685506239990808       0.6409715055359624E-01    7.523274089028754    
      26       1       1    1.346176882888662        9.937672222255600        5.484215058771670    
      26       1       2    1.279259798975248        9.546482972649633        5.103064514273438    
      27       1       1    8.738830760868357        8.581872679546871        3.701761952666642    
      27       1       2    8.959196462635029        9.038368234958348        3.488234853842103    
