       0       0.00000000000           0.00000000000    
       1       2.11786386686           2.11786386686    
       2       3.56067825394           3.56067825394    
       3       4.61586750376           4.61586750376    
       4       5.40115967612           5.40115967612    
       5       5.98104667605           5.98104667605    
       6       6.39619985370           6.39619985370    
       7       6.67528732400           6.67528732400    
       8       6.83906868641           6.83906868641    
       9       6.90293511243           6.90293511243    
      10       6.87955678896           6.87955678896    
      11       6.77899229897           6.77899229897    
      12       6.60918587723           6.60918587723    
      13       6.37743801055           6.37743801055    
      14       6.08966292264           6.08966292264    
      15       5.75145506048           5.75145506048    
      16       5.36658479185           5.36658479185    
      17       4.93969498249           4.93969498249    
      18       4.47381728217           4.47381728217    
      19       3.97208169165           3.97208169165    
      20       3.43779433760           3.43779433760    
      21       2.87332834077           2.87332834077    
      22       2.28065940092           2.28065940092    
      23       1.66228368984           1.66228368984    
      24       1.02004398789           1.02004398789    
      25      0.355839320359          0.355839320359    
      26     -0.328708556549         -0.328708556549    
      27      -1.03165400405          -1.03165400405    
      28      -1.75222816626          -1.75222816626    
      29      -2.48902177369          -2.48902177369    
      30      -3.23990220098          -3.23990220098    
      31      -4.00440966988          -4.00440966988    
      32      -4.78118878493          -4.78118878493    
      33      -5.56917862159          -5.56917862159    
      34      -6.36729556461          -6.36729556461    
      35      -7.17447313636          -7.17447313636    
      36      -7.98995006211          -7.98995006211    
      37      -8.81225466678          -8.81225466678    
      38      -9.64047451406          -9.64047451406    
      39      -10.4738908028          -10.4738908028    
      40      -11.3123312999          -11.3123312999    
      41      -12.1543616028          -12.1543616028    
      42      -12.9987691717          -12.9987691717    
      43      -13.8450623141          -13.8450623141    
      44      -14.6924647879          -14.6924647879    
      45      -15.5404983622          -15.5404983622    
      46      -16.3876010611          -16.3876010611    
      47      -17.2330358451          -17.2330358451    
      48      -18.0761263179          -18.0761263179    
      49      -18.9164012737          -18.9164012737    
      50      -19.7528929178          -19.7528929178    
      51      -20.5849815042          -20.5849815042    
      52      -21.4115354731          -21.4115354731    
      53      -22.2321659553          -22.2321659553    
      54      -23.0458463071          -23.0458463071    
      55      -23.8525009972          -23.8525009972    
      56      -24.6514625146          -24.6514625146    
      57      -25.4425234062          -25.4425234062    
      58      -26.2249205139          -26.2249205139    
      59      -26.9985377235          -26.9985377235    
      60      -27.7634917182          -27.7634917182    
      61      -28.5183159938          -28.5183159938    
