       0       0.00000000000           0.00000000000    
       1       2.11802801117           2.11802801117    
       2       3.56125479270           3.56125479270    
       3       4.61663963998           4.61663963998    
       4       5.40196832077           5.40196832077    
       5       5.98210185336           5.98210185336    
       6       6.39764132867           6.39764132867    
       7       6.67686670189           6.67686670189    
       8       6.84044347135           6.84044347135    
       9       6.90440468815           6.90440468815    
      10       6.88081309985           6.88081309985    
      11       6.77990572969           6.77990572969    
      12       6.61006553150           6.61006553150    
      13       6.37833859815           6.37833859815    
      14       6.09042352978           6.09042352978    
      15       5.75176248274           5.75176248274    
      16       5.36717436572           5.36717436572    
      17       4.94044322083           4.94044322083    
      18       4.47464354696           4.47464354696    
      19       3.97315000767           3.97315000767    
      20       3.43899192439           3.43899192439    
      21       2.87439857170           2.87439857170    
      22       2.28191911996           2.28191911996    
      23       1.66396248104           1.66396248104    
      24       1.02210915403           1.02210915403    
      25      0.358096605763          0.358096605763    
      26     -0.326321079728         -0.326321079728    
      27      -1.02934060663          -1.02934060663    
      28      -1.74990581298          -1.74990581298    
      29      -2.48646699730          -2.48646699730    
      30      -3.23767358669          -3.23767358669    
      31      -4.00207692581          -4.00207692581    
      32      -4.77884098666          -4.77884098666    
      33      -5.56674947430          -5.56674947430    
      34      -6.36437069619          -6.36437069619    
      35      -7.17167896966          -7.17167896966    
      36      -7.98654881125          -7.98654881125    
      37      -8.80874459790          -8.80874459790    
      38      -9.63666262247          -9.63666262247    
      39      -10.4698434108          -10.4698434108    
      40      -11.3075108738          -11.3075108738    
      41      -12.1486796786          -12.1486796786    
      42      -12.9927828472          -12.9927828472    
      43      -13.8386577542          -13.8386577542    
      44      -14.6855630507          -14.6855630507    
      45      -15.5322019480          -15.5322019480    
      46      -16.3782048389          -16.3782048389    
      47      -17.2227200296          -17.2227200296    
      48      -18.0653980317          -18.0653980317    
      49      -18.9055703615          -18.9055703615    
      50      -19.7411397399          -19.7411397399    
      51      -20.5722662881          -20.5722662881    
      52      -21.3974344295          -21.3974344295    
      53      -22.2166559689          -22.2166559689    
      54      -23.0300483176          -23.0300483176    
      55      -23.8358655678          -23.8358655678    
      56      -24.6336844982          -24.6336844982    
      57      -25.4231465610          -25.4231465610    
      58      -26.2043544635          -26.2043544635    
      59      -26.9764971565          -26.9764971565    
      60      -27.7393652347          -27.7393652347    
      61      -28.4936592779          -28.4936592779    
      62      -29.2385542204          -29.2385542204    
      63      -29.9742464862          -29.9742464862    
      64      -30.7005924767          -30.7005924767    
      65      -31.4188044313          -31.4188044313    
      66      -32.1284600668          -32.1284600668    
      67      -32.8293700003          -32.8293700003    
      68      -33.5221731651          -33.5221731651    
      69      -34.2075059475          -34.2075059475    
      70      -34.8849021753          -34.8849021753    
      71      -35.5549620881          -35.5549620881    
      72      -36.2180956829          -36.2180956829    
      73      -36.8758533150          -36.8758533150    
      74      -37.5268836561          -37.5268836561    
      75      -38.1715881096          -38.1715881096    
      76      -38.8115304013          -38.8115304013    
      77      -39.4454045799          -39.4454045799    
      78      -40.0733868306          -40.0733868306    
      79      -40.6965044593          -40.6965044593    
      80      -41.3140284282          -41.3140284282    
      81      -41.9270087574          -41.9270087574    
      82      -42.5353291336          -42.5353291336    
      83      -43.1394667743          -43.1394667743    
      84      -43.7394432365          -43.7394432365    
      85      -44.3346356995          -44.3346356995    
      86      -44.9269944340          -44.9269944340    
      87      -45.5141064527          -45.5141064527    
      88      -46.0977419831          -46.0977419831    
      89      -46.6771358192          -46.6771358192    
      90      -47.2528890544          -47.2528890544    
      91      -47.8250528770          -47.8250528770    
      92      -48.3934232743          -48.3934232743    
      93      -48.9579619535          -48.9579619535    
      94      -49.5194610349          -49.5194610349    
      95      -50.0773190630          -50.0773190630    
      96      -50.6317153484          -50.6317153484    
      97      -51.1837688779          -51.1837688779    
      98      -51.7323144947          -51.7323144947    
      99      -52.2774611708          -52.2774611708    
     100      -52.8187894173          -52.8187894173    
     101      -53.3575069498          -53.3575069498    
