      1000     536       1      20       0    21380.77       -3.743650    
      2000     535       1      20       1    21340.88       -3.646079    
      3000     531       1      20       1    21181.32       -3.779400    
      4000     526       1      20       2    20981.87       -3.627494    
      5000     519       1      20       2    20702.65       -3.637900    
      6000     531       1      20       2    21181.32       -3.664929    
      7000     532       1      20       3    21221.21       -3.652188    
      8000     534       1      20       3    21300.99       -3.795156    
      9000     523       1      20       4    20862.20       -3.664756    
     10000     508       1      20       4    20263.86       -3.597068    
     11000     509       1      20       5    20303.75       -3.624879    
     12000     529       1      20       5    21101.54       -3.744940    
     13000     531       1      21       6    21181.32       -3.741333    
     14000     548       1      21       6    21859.44       -3.877683    
     15000     516       1      21       7    20582.98       -3.549539    
     16000     541       1      21       7    21580.22       -3.825891    
     17000     529       1      21       8    21101.54       -3.748539    
     18000     541       1      21       8    21580.22       -3.795703    
     19000     555       1      21       9    22138.67       -3.789749    
     20000     517       1      21       9    20622.87       -3.754956    
     21000     500       1      20      10    19944.75       -3.715278    
     22000     516       1      20      10    20582.98       -3.697776    
     23000     512       1      20      11    20423.42       -3.648948    
     24000     508       1      20      11    20263.86       -3.761878    
     25000     531       1      20      12    21181.32       -3.759682    
     26000     526       1      20      12    20981.87       -3.700601    
     27000     530       1      20      13    21141.43       -3.895882    
     28000     497       1      20      13    19825.08       -3.646753    
     29000     513       1      21      14    20463.31       -3.620983    
     30000     534       1      21      14    21300.99       -3.765721    
     31000     550       1      21      15    21939.22       -3.723320    
     32000     558       1      21      15    22258.34       -3.778255    
     33000     546       1      21      16    21779.66       -3.758989    
     34000     525       1      21      16    20941.98       -3.667380    
     35000     550       1      21      17    21939.22       -3.811953    
     36000     523       1      21      17    20862.20       -3.676033    
     37000     532       1      20      18    21221.21       -3.674984    
     38000     523       1      20      18    20862.20       -3.454127    
     39000     503       1      20      19    20064.41       -3.734285    
     40000     498       1      20      19    19864.97       -3.776683    
     41000     487       1      19      20    19426.18       -3.694335    
     42000     492       1      19      20    19625.63       -3.643565    
     43000     485       1      19      21    19346.40       -3.495722    
     44000     494       1      19      21    19705.41       -3.615037    
     45000     478       1      19      22    19067.18       -3.540662    
     46000     478       1      19      22    19067.18       -3.666649    
     47000     512       1      19      23    20423.42       -3.669691    
     48000     505       1      19      23    20144.19       -3.706175    
     49000     465       1      19      24    18548.61       -3.736805    
     50000     512       1      19      24    20423.42       -3.580871    
     51000     487       1      19      25    19426.18       -3.686693    
     52000     486       1      19      25    19386.29       -3.598821    
     53000     509       1      19      26    20303.75       -3.675328    
     54000     466       1      19      26    18588.50       -3.470077    
     55000     481       1      19      26    19186.85       -3.637306    
     56000     504       1      19      27    20104.30       -3.599479    
     57000     506       1      19      27    20184.08       -3.550324    
     58000     480       1      19      28    19146.96       -3.636030    
     59000     496       1      19      28    19785.19       -3.733143    
     60000     474       1      19      29    18907.62       -3.567051    
     61000     475       1      19      29    18947.51       -3.651228    
     62000     505       1      19      30    20144.19       -3.586946    
     63000     466       1      19      30    18588.50       -3.604955    
     64000     478       1      19      31    19067.18       -3.660966    
     65000     483       1      19      31    19266.62       -3.651904    
     66000     488       1      19      32    19466.07       -3.748532    
     67000     479       1      19      32    19107.07       -3.580811    
     68000     495       1      19      33    19745.30       -3.626073    
     69000     470       1      19      33    18748.06       -3.506538    
     70000     471       1      19      33    18787.95       -3.606149    
     71000     510       1      20      34    20343.64       -3.590246    
     72000     494       1      20      34    19705.41       -3.614501    
     73000     514       1      20      35    20503.20       -3.714207    
     74000     500       1      20      35    19944.75       -3.681027    
     75000     492       1      20      36    19625.63       -3.637504    
     76000     511       1      20      36    20383.53       -3.815115    
     77000     516       1      20      37    20582.98       -3.599662    
     78000     520       1      20      37    20742.54       -3.623010    
     79000     509       1      20      38    20303.75       -3.718667    
     80000     495       1      20      38    19745.30       -3.608421    
     81000     507       1      20      39    20223.97       -3.607344    
     82000     491       1      20      39    19585.74       -3.602858    
     83000     518       1      21      40    20662.76       -3.651354    
     84000     517       1      21      40    20622.87       -3.661592    
     85000     529       1      21      41    21101.54       -3.630808    
     86000     542       1      21      41    21620.10       -3.765641    
     87000     513       1      21      42    20463.31       -3.533305    
     88000     553       1      21      42    22058.89       -3.742895    
     89000     559       1      21      43    22298.23       -3.740744    
     90000     545       1      21      43    21739.77       -3.748829    
     91000     556       1      21      44    22178.56       -3.770429    
     92000     540       1      21      44    21540.33       -3.765816    
     93000     514       1      21      45    20503.20       -3.639414    
     94000     517       1      21      46    20622.87       -3.676179    
     95000     537       1      21      46    21420.66       -3.715798    
     96000     516       1      21      47    20582.98       -3.649137    
     97000     551       1      21      47    21979.11       -3.651778    
     98000     534       1      21      48    21300.99       -3.765580    
     99000     527       1      21      48    21021.76       -3.705300    
    100000     556       1      21      49    22178.56       -3.724246    
    101000     533       1      21      49    21261.10       -3.746301    
    102000     515       1      21      50    20543.09       -3.672691    
