      1000     711       1      29       1    28361.43       -4.364411    
      2000     710       1      29       3    28321.54       -4.352223    
      3000     717       1      29       4    28600.77       -4.466790    
      4000     721       1      29       6    28760.32       -4.404731    
      5000     722       1      29       7    28800.21       -4.465564    
      6000     732       1      29       9    29199.11       -4.547736    
      7000     736       1      30      11    29358.67       -4.558186    
      8000     738       1      29      12    29438.45       -4.587680    
      9000     741       1      30      14    29558.11       -4.572396    
     10000     738       1      30      15    29438.45       -4.572539    
     11000     740       1      30      17    29518.22       -4.577645    
     12000     741       1      30      19    29558.11       -4.625955    
     13000     731       1      30      20    29159.22       -4.570829    
     14000     744       1      30      22    29677.78       -4.577216    
     15000     746       1      30      24    29757.56       -4.600954    
     16000     742       1      30      25    29598.00       -4.568397    
     17000     756       1      30      27    30156.46       -4.661019    
     18000     753       1      30      29    30036.79       -4.622280    
     19000     749       1      29      30    29877.23       -4.600777    
     20000     748       1      29      32    29837.34       -4.599497    
     21000     751       1      29      33    29957.01       -4.614448    
     22000     743       1      29      35    29637.89       -4.557595    
     23000     750       1      29      37    29917.12       -4.559147    
     24000     744       1      29      38    29677.78       -4.534612    
     25000     749       1      29      40    29877.23       -4.578835    
     26000     752       1      29      42    29996.90       -4.581738    
     27000     749       1      29      43    29877.23       -4.589189    
     28000     747       1      29      45    29797.45       -4.576377    
     29000     740       1      29      47    29518.22       -4.543343    
     30000     741       1      29      48    29558.11       -4.546657    
     31000     747       1      29      50    29797.45       -4.591747    
     32000     737       1      29      51    29398.56       -4.514362    
     33000     737       1      29      53    29398.56       -4.504674    
     34000     740       1      29      55    29518.22       -4.474672    
     35000     736       1      29      56    29358.67       -4.523391    
     36000     744       1      29      58    29677.78       -4.543718    
     37000     742       1      29      60    29598.00       -4.558231    
     38000     743       1      29      61    29637.89       -4.594212    
     39000     749       1      29      63    29877.23       -4.568655    
     40000     741       1      29      65    29558.11       -4.541110    
     41000     740       1      30      66    29518.22       -4.564691    
     42000     737       1      30      68    29398.56       -4.525623    
     43000     737       1      30      69    29398.56       -4.521368    
     44000     733       1      30      71    29239.00       -4.530408    
     45000     737       1      30      73    29398.56       -4.553664    
     46000     740       1      30      74    29518.22       -4.599104    
     47000     743       1      29      76    29637.89       -4.527357    
     48000     739       1      30      78    29478.33       -4.484965    
     49000     751       1      30      79    29957.01       -4.554204    
     50000     747       1      30      81    29797.45       -4.571975    
     51000     743       1      30      83    29637.89       -4.615196    
     52000     742       1      30      84    29598.00       -4.525844    
     53000     739       1      30      86    29478.33       -4.458551    
     54000     746       1      30      87    29757.56       -4.481210    
     55000     743       1      30      89    29637.89       -4.541039    
     56000     740       1      30      91    29518.22       -4.505446    
     57000     739       1      29      92    29478.33       -4.507117    
     58000     733       1      29      94    29239.00       -4.459839    
     59000     738       1      29      96    29438.45       -4.529282    
     60000     732       1      29      97    29199.11       -4.495526    
     61000     732       1      29      99    29199.11       -4.486056    
     62000     716       1      28     100    28560.88       -4.370827    
     63000     724       1      28     102    28879.99       -4.404799    
     64000     722       1      28     104    28800.21       -4.374402    
     65000     716       1      28     105    28560.88       -4.388987    
     66000     714       1      28     107    28481.10       -4.373387    
     67000     723       1      29     108    28840.10       -4.378113    
     68000     721       1      28     110    28760.32       -4.425086    
     69000     706       1      28     112    28161.98       -4.350230    
     70000     702       1      28     113    28002.42       -4.324555    
     71000     683       1      28     115    27244.52       -4.178035    
     72000     688       1      27     116    27443.97       -4.199128    
     73000     696       1      27     118    27763.09       -4.232161    
     74000     701       1      27     119    27962.53       -4.202818    
     75000     704       1      28     121    28082.20       -4.235165    
     76000     714       1      28     122    28481.10       -4.286831    
     77000     713       1      28     124    28441.21       -4.325308    
     78000     722       1      28     125    28800.21       -4.370498    
     79000     741       1      29     127    29558.11       -4.484499    
     80000     728       1      29     129    29039.55       -4.380044    
     81000     733       1      30     130    29239.00       -4.470871    
     82000     736       1      30     132    29358.67       -4.468025    
     83000     733       1      30     133    29239.00       -4.448554    
     84000     747       1      29     135    29797.45       -4.516865    
     85000     743       1      29     137    29637.89       -4.492669    
     86000     747       1      29     138    29797.45       -4.561658    
     87000     747       1      29     140    29797.45       -4.511537    
     88000     752       1      29     142    29996.90       -4.527033    
     89000     743       1      29     143    29637.89       -4.555014    
     90000     748       1      30     145    29837.34       -4.516070    
     91000     742       1      30     147    29598.00       -4.495313    
     92000     737       1      29     148    29398.56       -4.447626    
     93000     746       1      29     150    29757.56       -4.541975    
     94000     744       1      29     151    29677.78       -4.453947    
     95000     740       1      29     153    29518.22       -4.434922    
     96000     735       1      29     155    29318.78       -4.424520    
     97000     735       1      29     156    29318.78       -4.487913    
     98000     731       1      29     158    29159.22       -4.428972    
     99000     738       1      29     160    29438.45       -4.504415    
    100000     751       1      29     161    29957.01       -4.572213    
    101000     745       1      29     163    29717.67       -4.516000    
    102000     746       1      29     165    29757.56       -4.543985    
    103000     744       1      29     166    29677.78       -4.524323    
    104000     733       1      29     168    29239.00       -4.422197    
    105000     743       1      29     169    29637.89       -4.525563    
    106000     745       1      30     171    29717.67       -4.547763    
    107000     736       1      30     173    29358.67       -4.425048    
    108000     732       1      30     174    29199.11       -4.469068    
    109000     736       1      30     176    29358.67       -4.523220    
    110000     732       1      30     177    29199.11       -4.515755    
    111000     730       1      30     179    29119.33       -4.443364    
    112000     735       1      30     181    29318.78       -4.480994    
    113000     737       1      30     182    29398.56       -4.474353    
    114000     731       1      30     184    29159.22       -4.483033    
    115000     738       1      30     186    29438.45       -4.496877    
    116000     741       1      30     187    29558.11       -4.513304    
    117000     740       1      30     189    29518.22       -4.535219    
    118000     744       1      30     190    29677.78       -4.560163    
    119000     740       1      29     192    29518.22       -4.548426    
    120000     744       1      30     194    29677.78       -4.531932    
    121000     751       1      30     195    29957.01       -4.572205    
    122000     741       1      30     197    29558.11       -4.543206    
    123000     740       1      30     199    29518.22       -4.500469    
    124000     726       1      29     200    28959.77       -4.438171    
    125000     733       1      29     202    29239.00       -4.492845    
    126000     737       1      29     204    29398.56       -4.521218    
    127000     743       1      29     205    29637.89       -4.514873    
    128000     742       1      29     207    29598.00       -4.528301    
    129000     730       1      29     208    29119.33       -4.479977    
    130000     739       1      29     210    29478.33       -4.501577    
    131000     731       1      29     212    29159.22       -4.456659    
    132000     745       1      29     213    29717.67       -4.542249    
    133000     751       1      29     215    29957.01       -4.592120    
    134000     745       1      29     217    29717.67       -4.535791    
    135000     744       1      29     218    29677.78       -4.552363    
    136000     742       1      30     220    29598.00       -4.521497    
    137000     744       1      29     222    29677.78       -4.516853    
    138000     737       1      29     223    29398.56       -4.519439    
    139000     748       1      29     225    29837.34       -4.547813    
    140000     749       1      29     226    29877.23       -4.525771    
    141000     746       1      29     228    29757.56       -4.522288    
    142000     752       1      29     230    29996.90       -4.545993    
    143000     746       1      29     231    29757.56       -4.555745    
    144000     746       1      29     233    29757.56       -4.543417    
    145000     747       1      29     235    29797.45       -4.563433    
    146000     746       1      30     236    29757.56       -4.521430    
    147000     739       1      30     238    29478.33       -4.521584    
    148000     743       1      30     240    29637.89       -4.536693    
    149000     744       1      30     241    29677.78       -4.561797    
    150000     749       1      29     243    29877.23       -4.557667    
    151000     744       1      30     244    29677.78       -4.522794    
    152000     733       1      30     246    29239.00       -4.481361    
    153000     735       1      30     248    29318.78       -4.472416    
    154000     730       1      30     249    29119.33       -4.414454    
    155000     735       1      30     251    29318.78       -4.479194    
    156000     729       1      29     253    29079.44       -4.479284    
    157000     720       1      29     254    28720.43       -4.398587    
    158000     724       1      29     256    28879.99       -4.483316    
    159000     718       1      29     257    28640.66       -4.357193    
    160000     719       1      28     259    28680.54       -4.366347    
    161000     720       1      29     261    28720.43       -4.383893    
    162000     698       1      28     262    27842.87       -4.296651    
    163000     682       1      28     264    27204.63       -4.190866    
    164000     696       1      28     265    27763.09       -4.265894    
    165000     695       1      27     267    27723.20       -4.259899    
    166000     684       1      27     268    27284.41       -4.209584    
    167000     687       1      27     270    27404.08       -4.250505    
    168000     687       1      27     271    27404.08       -4.233339    
    169000     698       1      27     273    27842.87       -4.255475    
    170000     686       1      27     274    27364.19       -4.191211    
    171000     691       1      28     276    27563.64       -4.243147    
    172000     698       1      28     277    27842.87       -4.281526    
    173000     682       1      28     279    27204.63       -4.215259    
    174000     684       1      28     280    27284.41       -4.209843    
    175000     687       1      28     282    27404.08       -4.198026    
    176000     695       1      28     283    27723.20       -4.213256    
    177000     691       1      28     285    27563.64       -4.243575    
    178000     682       1      28     286    27204.63       -4.246529    
    179000     706       1      28     288    28161.98       -4.362152    
    180000     706       1      28     289    28161.98       -4.383727    
    181000     687       1      28     291    27404.08       -4.251112    
    182000     687       1      28     293    27404.08       -4.225846    
    183000     697       1      28     294    27802.98       -4.308089    
    184000     694       1      28     296    27683.31       -4.267818    
    185000     696       1      28     297    27763.09       -4.245033    
    186000     700       1      28     299    27922.64       -4.261450    
    187000     685       1      28     300    27324.30       -4.210183    
    188000     685       1      28     302    27324.30       -4.226658    
    189000     696       1      28     303    27763.09       -4.262498    
    190000     685       1      28     305    27324.30       -4.237136    
    191000     679       1      27     306    27084.96       -4.122881    
    192000     658       1      27     308    26247.29       -3.998747    
    193000     670       1      27     309    26725.96       -4.080408    
    194000     672       1      26     311    26805.74       -4.143825    
    195000     690       1      27     312    27523.75       -4.216473    
    196000     702       1      27     314    28002.42       -4.257694    
    197000     675       1      27     315    26925.41       -4.161585    
    198000     658       1      26     317    26247.29       -4.035527    
    199000     611       1      25     318    24372.48       -3.753896    
    200000     656       1      25     319    26167.51       -4.091709    
    201000     610       1      25     321    24332.59       -3.822129    
    202000     619       1      24     322    24691.60       -3.959975    
    203000     632       1      24     323    25210.16       -3.874878    
    204000     632       1      24     325    25210.16       -3.865617    
    205000     643       1      25     326    25648.94       -3.938954    
    206000     646       1      25     328    25768.61       -3.978401    
    207000     609       1      25     329    24292.70       -3.834103    
    208000     620       1      25     330    24731.48       -3.895266    
    209000     624       1      25     332    24891.04       -3.893127    
    210000     654       1      25     333    26087.73       -4.047527    
    211000     654       1      25     334    26087.73       -4.033552    
    212000     642       1      25     336    25609.05       -3.917990    
    213000     634       1      25     337    25289.94       -3.951078    
    214000     615       1      25     339    24532.04       -3.867968    
    215000     656       1      25     340    26167.51       -4.010245    
    216000     609       1      25     341    24292.70       -3.855398    
    217000     623       1      25     343    24851.15       -3.829068    
    218000     645       1      25     344    25728.72       -3.942201    
    219000     612       1      25     346    24412.37       -3.820116    
    220000     619       1      25     347    24691.60       -3.890152    
    221000     632       1      25     348    25210.16       -3.921720    
    222000     620       1      25     350    24731.48       -3.820542    
    223000     635       1      25     351    25329.83       -3.929074    
    224000     654       1      25     353    26087.73       -3.949518    
    225000     624       1      25     354    24891.04       -3.864685    
    226000     652       1      25     355    26007.95       -3.959352    
    227000     647       1      25     357    25808.50       -3.967328    
    228000     609       1      25     358    24292.70       -3.885828    
