1,1,1,5.681602267102154,0.6251818627332518,5.274680650529084
1,1,2,4.931403016014966,0.7510485621988348,5.653898636154502
2,1,1,0.2928858862297791,0.1162087950075181,5.100693859882766
2,1,2,9.851435246581977,9.459876559719566,5.411432026987574
3,1,1,4.077799745678067,9.947588208989044,0.7238629679910850
3,1,2,4.522477370229026,0.4836884721117357,1.211253745127949
4,1,1,2.642170707034678,7.133831888774621,4.374824482735674
4,1,2,2.220978219869840,6.485557266156793,4.728524502950567
5,1,1,4.084543238604034,7.853762615063809,9.159506868645478
5,1,2,3.602486176565955,7.269327664613274,9.545124113918547
6,1,1,5.275219218661460,7.890761683374937,1.027286466463936
6,1,2,5.315481077121768,8.613897421579667,0.5826359521829888
7,1,1,2.503140086300518,9.605321327983370,7.410254637055577
7,1,2,2.526022936462819,9.643239642131936,6.561522046406439
8,1,1,3.219488053883174,9.106982510158154,1.288907181545440
8,1,2,2.573619125280111,9.432748234665251,1.735360981638333
9,1,1,5.548778726730957,2.905613104756636,5.815419181210808
9,1,2,4.991043731810927,2.414383927570324,5.403204374383708
10,1,1,1.662753826428628,8.467104224233660,4.291767024648963
10,1,2,1.530374034515401,8.703150984137128,3.486269952837185
11,1,1,5.651554727479299,1.540053163606548,6.162868744786621
11,1,2,6.259847789764151,1.910483734187124,5.698953017785635
12,1,1,2.366910871388099,6.317988731729468,3.565623356739169
12,1,2,3.153013354185298,6.020203839073573,3.691679772891838
13,1,1,1.973099907148641,7.190804610646210,2.556772049891927
13,1,2,1.864690874688098,7.923567583835198,2.139581544023832
14,1,1,4.513838776805176,7.159198196940463,2.735747312523818
14,1,2,3.709795406916496,6.885043809099211,2.710930628263477
15,1,1,4.008770266611863,6.089801753513037,2.805258497691024
15,1,2,4.587457239115855,6.251233148099755,2.204346471396660
16,1,1,6.931352235593883,6.117345025064159,4.693117939087920
16,1,2,6.732029149512238,5.959951749654966,3.881801293904947
17,1,1,5.006540648026983,1.498834240481437,8.716925226569426
17,1,2,4.242710992695825,1.871477294589952,8.718563820235630
18,1,1,1.264901257793740,6.888636247057771,3.402840624525588
18,1,2,0.8400769760591811,6.235212385504784,3.063218251040284
19,1,1,0.4686943435036848,2.650181933901368,4.953479357312622
19,1,2,0.8516487702512329,2.714608346967754,5.709813278009130
20,1,1,2.977246491545435,8.351172083210722,4.216755846778514
20,1,2,3.001708263881525,9.010734353544448,4.752464966679664
21,1,1,2.817190798677634,8.116940447864474,2.341325286856820
21,1,2,2.258976276923172,8.744436472560325,2.471267028368572
22,1,1,4.069274241387950,3.707207496650058,1.902491540306097
22,1,2,3.332081262487401,3.354760363229972,1.669021360926462
23,1,1,4.120510611762205,7.575043168052341,3.648188483972722
23,1,2,4.148288723216975,8.402055269544029,3.454347362593551
24,1,1,4.612247540455141,8.905511047072991,6.201222858894875
24,1,2,5.254720431735383,8.570427605654848,5.757711413292767
25,1,1,5.171707837610461,6.995322456702715,5.922237523161987
25,1,2,5.651012576638024,7.266980101707897,6.569236958297873
26,1,1,3.522750217030076,7.582870711986062,4.590993834834421
26,1,2,4.140933510754261,7.069428429025974,4.867941389094034
27,1,1,5.541610417423352,2.530491127691299,8.069854374407759
27,1,2,5.551969925905236,1.710971628896962,7.845005206832952
28,1,1,9.608579745788045,1.451688082452722,3.893859734012422
28,1,2,9.178428460139518,1.216125796435571,3.199525300166651
29,1,1,1.844136374834936,1.224595924008648,3.680210463669778
29,1,2,1.823884047037730,1.199364777822491,4.529550299850864
30,1,1,3.934354876783178,9.384643786831296,7.042123721930446
30,1,2,3.301325504782403,9.710749990765912,6.577755991638782
