         343           0         330         345
         343   1000.0000000000006     
       20000   482049642          -1           1
  0.12904621    
  0.63121427E-02  0.50000000E-01
   10.000000       25.000000    
   10.000000    

       1       1       1    5.432411982252833        7.647794647226906        2.376816356429827    
       1       1       2    5.778007638238123        7.861643992345113        3.123026972715428    
       2       1       1    1.907462586106971        6.086605070700836        5.579999802053649    
       2       1       2    1.325559110105959        6.186946892081584        6.191372271116906    
       3       1       1    2.160430180419486        3.843074689312619        6.004975381671304    
       3       1       2    2.128092990495315        4.439311395950818        6.610274315176300    
       4       1       1    3.589904426111851        2.380246956557613       0.9492424689159483E-01
       4       1       2    4.024707340044846        1.692074736880324        9.850451200761492    
       5       1       1    1.072495126609721        3.627092037347017        5.225267155668019    
       5       1       2   0.4735093815890591        4.230260020554661        5.225505630855001    
       6       1       1    3.972696935470042        6.457263887132148        2.868440152502352    
       6       1       2    4.288786210601836        5.692334816642432        3.061624401985606    
       7       1       1    4.272509430046391        8.676448885325353        8.092444821774128    
       7       1       2    4.114523289393004        9.506536903391902        8.185888892783494    
       8       1       1    5.566993747126111        2.682233550652957        9.703210214182977    
       8       1       2    6.040889309457546        3.336555459603496        9.438841914523627    
       9       1       1    6.908852459124503        1.616372254556466        1.982709018441332    
       9       1       2    6.669990798192104        1.568624632778923        2.796596889750741    
      10       1       1    7.084572135487415        7.557041509775790        4.835354508550843    
      10       1       2    6.614597045573039        6.862327679786077        4.700356397392454    
      11       1       1    3.090318697123770        6.138036500528679        3.910326583471635    
      11       1       2    3.791596994694885        5.897540443058289        4.326590499107589    
      12       1       1    4.548323163981535        3.826973588847535        6.576272318458554    
      12       1       2    5.346536552713459        3.958239002650425        6.316923050461864    
      13       1       1   0.8209950367961114        4.497429186874951        4.481740979181567    
      13       1       2   0.5258504379146929        5.270788606899480        4.674999351389218    
      14       1       1    4.965855506782592        7.995036921938593       0.3623253782885899    
      14       1       2    5.789481242781548        7.785906596734780       0.3680211776366343    
      15       1       1    4.432381686105216        8.769675444311469       0.9139204707059725    
      15       1       2    4.917971416260277        9.417262983389515        1.173301389398000    
      16       1       1    3.164681741531827        5.863491727468409        5.097889075761445    
      16       1       2    3.989129076472667        6.070121132060683        5.086577669485343    
      17       1       1    4.879283031483038        3.373428316976737        7.777208083828790    
      17       1       2    4.632442260085931        3.094290092611231        8.540949826692062    
      18       1       1    6.939723975530323        3.709002683834974        3.259152687777021    
      18       1       2    7.017647541236307        4.551448728165840        3.344503241096266    
      19       1       1    9.666274799890646        4.899986059901901        4.190341111995887    
      19       1       2    9.278575206615134        4.903337314633818        3.434245181288185    
      20       1       1    9.494243416109192        7.838738688066749        3.704231381194842    
      20       1       2    9.870384349147631        8.306455235143845        4.306522390442426    
      21       1       1    9.963160777988426        2.009966979685026        5.421141909860262    
      21       1       2    9.303372582585210        1.977603819601184        5.956154962891528    
      22       1       1    2.016205106419933        1.035364667508252        5.979140687172113    
      22       1       2    2.790160219328356        1.035933965145934        5.627998519539051    
      23       1       1    5.300111596406264        2.939657939886280        1.137616251990680    
      23       1       2    5.986881431741342        3.427312173157650        1.254242808344448    
      24       1       1    7.531514056690063        4.110049915502160        5.855548774061381    
      24       1       2    6.866741111494572        3.626506659216510        6.073270690905490    
      25       1       1    5.532425191959175        5.219118790827627        1.722164808518625    
      25       1       2    5.922802991301299        5.972212797018930        1.664496865739582    
      26       1       1    6.082463901265218       0.9694296346540583        1.035872834512488    
      26       1       2    5.529431467743708       0.7931740750284686       0.4149290419105563    
      27       1       1    8.027745482521155        6.816505386406224        5.973462185575917    
      27       1       2    7.902341485014365        6.779469266742263        6.813052461930885    
      28       1       1    4.503152553247959        2.162434892341115       0.5557420013066783    
      28       1       2    4.699593998964148        1.560847349394916        1.123364029261035    
      29       1       1    6.145365694630904        3.917817353396456        4.357406177469343    
      29       1       2    6.202829288143446        3.094603334500199        4.152420447209938    
      30       1       1    2.986502903100053        7.662180770927361        4.615986684348879    
      30       1       2    3.380867507632215        8.039382343755706        3.964261042566988    
      31       1       1    3.480589007679905        5.965041929686567        2.139039772633421    
      31       1       2    3.689117681590607        5.142256063025471        2.181882553014102    
      32       1       1    9.500594333767886       0.1713893446330463        4.546751046951815    
      32       1       2    9.930925691344111       0.6129890292285901        3.961516487719819    
      33       1       1    5.721349054008050        1.718419555258233       0.5417376948574354E-01
      33       1       2    5.385030037754308        2.090345192082642       0.7405216756090344    
      34       1       1    5.587341095233017        5.414088576187442        2.947829652659439    
      34       1       2    5.871579518475340        5.337717804394272        3.745470118756848    
      35       1       1    7.877416051770427        8.540456454920250        2.316041040200482    
