1,1,1,2.715555712554342,5.824769942880380,5.276143152415283
1,1,2,2.133652236553304,5.925111764261128,5.887515621478540
2,1,1,2.786218760805608,4.937540067628992,7.519550856656871
2,1,2,2.753881570881435,5.533776774267226,8.124849790161866
3,1,1,1.435477757141071,3.994133255914902,5.871487129887999
3,1,2,0.8364920121204107,4.597301239122563,5.871725605074984
4,1,1,2.458976126365737,5.882164396882120,3.421730756312838
4,1,2,2.775065401497532,5.117235326392405,3.614915005796092
5,1,1,7.154645763840064,5.481215850382662,4.795468360508210
5,1,2,6.684670673925690,4.786502020392948,4.660470249349824
6,1,1,5.696161009290545,4.131689742049002,7.099041098344857
6,1,2,6.494374398022480,4.262955155851905,6.839691830348167
7,1,1,4.894287030179362,8.163501530988196,1.415141134792931
7,1,2,5.379876760334453,8.811089070066274,1.674522053484959
8,1,1,2.755897714978095,6.509760411736271,4.291715288530837
8,1,2,3.580345049918935,6.716389816328545,4.280403882254735
9,1,1,5.725915190489497,2.750918493326447,7.126949976355703
9,1,2,5.479074419092379,2.471780268960943,7.890691719218974
10,1,1,8.164954446611972,8.207009373082471,5.463009364920508
10,1,2,8.541095379650338,8.674725920159567,6.065300374168115
11,1,1,5.512228708144904,1.422929702887215,1.493522499190558
11,1,2,6.198998543479981,1.910583936158570,1.610149055544336
12,1,1,8.235338724173142,5.289465526175508,5.917586630722780
12,1,2,8.109934726666351,5.252429406511546,6.757176907077746
13,1,1,4.444816580787477,2.141761013255029,0.8694137368768756
13,1,2,4.641258026503670,1.540173470308826,1.437035764831242
14,1,1,4.266259206645599,6.933287107455453,0.4392534871734913
14,1,2,4.813203648662734,6.900035414411690,1.088763129303878
15,1,1,8.401052631128804,6.176911402186851,4.266973944348984
15,1,2,9.224013116934978,6.128066780680061,4.061027178419579
16,1,1,3.278865726929378,1.688506211102891,0.2508649945064845
16,1,2,3.643585538008938,2.093396369484257,9.598928404942901
17,1,1,8.118324411990127,3.711794447084537,4.646695977551039
17,1,2,8.093060857801424,3.331814296115562,5.406734717702131
18,1,1,3.930078655578153,4.566322677090343,8.101861171251269
18,1,2,4.279521693049834,5.148656920652800,7.590205333165779
19,1,1,4.833491825236246,3.116615440272242,0.9963929247036830
19,1,2,5.670782878532891,3.147782575875395,1.138398326052309
20,1,1,4.587336420077574,2.184920169726779,9.867606815534259
20,1,2,5.118537979190990,1.900844638221779,9.267773947294092
21,1,1,7.540504741973438,9.235784977859488,4.945414438133223
21,1,2,7.543875919132928,9.073575967074353,5.779914312869635
22,1,1,9.269030076240508,9.661385197161731,6.973644087107341
22,1,2,8.917136319556588,9.564468986587416,7.741339627557403
23,1,1,1.327137377946138,5.879071282237074,3.268197674150364
23,1,2,0.6666917681532127,6.304548601253397,2.943965017902318
24,1,1,8.986316388053014,2.408250512587981,5.236652237936566
24,1,2,9.386584540098028,1.813946787672192,4.779588922420271
25,1,1,2.509173876581179,0.8454789159314108,7.438699339319587
25,1,2,2.476438083041522,1.636311211844508,7.128849818671998
26,1,1,2.156317151567384,7.740674474586111,4.653305827988825
26,1,2,2.904165684404208,8.129964253255180,4.761922355667303
27,1,1,4.690006886188785,2.545925706627949,6.586424605390166
27,1,2,4.431288927327816,2.433820393616541,5.785197760667503
28,1,1,7.378205118233762,9.065949258933047,3.492143100425652
28,1,2,6.754039656004015,8.565729521539239,3.779493959003384
29,1,1,2.523751774019052,8.874240296825009,6.665604750390698
29,1,2,2.760531346362367,8.465269331501029,7.371838207062485
30,1,1,8.222022205157320,7.159880546325466,3.516861698146827
30,1,2,8.550734063766370,7.144047170223323,2.733252935407800
31,1,1,3.577191813997875,8.640224355489007,6.907009627583537
31,1,2,3.728525794649540,8.705835711895970,6.073054766133686
32,1,1,6.786526384107493,1.952002600560680,2.331757534689895
32,1,2,7.453212724073194,2.443665465435052,2.140866716217343
33,1,1,6.606471692311339,7.308869445646291,5.997300269099346
33,1,2,6.461813571619420,8.084208778780148,6.314556809341544
34,1,1,2.029851154932891,6.678453021940272,5.339578934122176
34,1,2,1.629785510754218,7.139971828254960,5.930494938294178
35,1,1,3.703674432879876,2.556262169346274,6.974548988673577
35,1,2,3.881701223992933,1.728821774933087,6.894352367713287
36,1,1,5.619363216679632,6.797132697480382,7.723557027572768
36,1,2,4.972216257611975,6.246246975268441,7.734192921381903
37,1,1,7.149844332028159,7.772949777299083,3.187060042724628
37,1,2,6.983114177424929,7.070491548989362,2.738191003018780
38,1,1,4.449397362366246,6.132542701870076,2.377491864888043
38,1,2,5.260173775976049,5.912900234097302,2.507537663193472
39,1,1,6.240902617736430,8.855551565575539,3.117539357741042
39,1,2,5.575208332627705,8.833887700927951,3.645723990655128
40,1,1,7.266976654786568,9.911198968010813,2.932193419995206
40,1,2,8.066338385937978,9.861682797694266,3.217114382851872
41,1,1,4.305959472440447,3.583008815325915,8.553296111238845
41,1,2,5.086025335633868,3.545123379414448,8.888543912530391
42,1,1,5.203648941793919,7.379455700361992,0.2090247155573548
42,1,2,5.703617029118026,7.432321833716972,0.8948096529941424
43,1,1,4.740074862797384,3.688739894065596,7.240432440263286
43,1,2,4.836304234890532,4.319347394537393,6.679009102051797
